"date","day","field","harvest","plant","shoot","shoot_height"
2017-07-03,29,"A","N","8","4",6.4
2017-07-03,29,"A","N","8","5",5.7
2017-07-03,29,"A","N","8","6",2.7
2017-07-03,29,"A","N","8","7",3.8
2017-07-03,29,"A","N","9","1",6
2017-07-03,29,"A","N","9","2",6
2017-07-03,29,"A","N","9","3",5
2017-07-03,29,"A","N","9","4",5.6
2017-07-03,29,"A","N","9","5",3.4
2017-07-03,29,"A","N","9","6",5.2
2017-07-03,29,"A","N","9","7",6.2
2017-07-03,29,"A","N","10","1",7.9
2017-07-03,29,"A","N","10","2",3.2
2017-07-03,29,"A","N","10","3",5.4
2017-07-03,29,"A","N","10","4",8.6
2017-07-03,29,"A","N","10","5",5.6
2017-07-03,29,"A","N","10","6",8.4
2017-07-03,29,"A","N","10","7",5
2017-07-03,29,"B","N","1","1",8.5
2017-07-03,29,"B","N","1","2",7.4
2017-07-03,29,"B","N","1","3",10.5
2017-07-03,29,"B","N","1","4",12.9
2017-07-03,29,"B","N","1","5",4.8
2017-07-03,29,"B","N","1","6",14
2017-07-03,29,"B","N","1","7",13.1
2017-07-03,29,"B","N","2","1",8.7
2017-07-03,29,"B","N","2","2",15.2
2017-07-03,29,"B","N","2","3",3.2
2017-07-03,29,"B","N","2","4",7.3
2017-07-03,29,"B","N","2","5",11.1
2017-07-03,29,"B","N","2","6",14.1
2017-07-03,29,"B","N","2","7",12.1
2017-07-03,29,"B","N","3","1",7
2017-07-03,29,"B","N","3","2",6.7
2017-07-03,29,"B","N","3","3",8.3
2017-07-03,29,"B","N","3","4",1.7
2017-07-03,29,"B","N","3","5",11.5
2017-07-03,29,"B","N","3","6",5.1
2017-07-03,29,"B","N","3","7",10.6
2017-07-03,29,"B","N","4","1",6.8
2017-07-03,29,"B","N","4","2",13.5
2017-07-03,29,"B","N","4","3",9
2017-07-03,29,"B","N","4","4",5.5
2017-07-03,29,"B","N","4","5",6.7
2017-07-03,29,"B","N","4","6",12.5
2017-07-03,29,"B","N","4","7",16.2
2017-07-03,29,"B","N","5","1",5.1
2017-07-03,29,"B","N","5","2",8.2
2017-07-03,29,"B","N","5","3",8.3
2017-07-03,29,"B","N","5","4",12.2
2017-07-03,29,"B","N","5","5",5.8
2017-07-03,29,"B","N","5","6",7.9
2017-07-03,29,"B","N","5","7",1.6
2017-07-03,29,"B","N","6","1",10.2
2017-07-03,29,"B","N","6","2",13
2017-07-03,29,"B","N","6","3",13
2017-07-03,29,"B","N","6","4",5.8
2017-07-03,29,"B","N","6","5",6.7
2017-07-03,29,"B","N","6","6",9.8
2017-07-03,29,"B","N","6","7",1.4
2017-07-03,29,"B","N","7","1",5.8
2017-07-03,29,"B","N","7","2",4
2017-07-03,29,"B","N","7","3",6.1
2017-07-03,29,"B","N","7","4",NA
2017-07-03,29,"B","N","7","5",2.8
2017-07-03,29,"B","N","7","6",4.8
2017-07-03,29,"B","N","7","7",5.9
2017-07-03,29,"B","N","8","1",12
2017-07-03,29,"B","N","8","2",13.5
2017-07-03,29,"B","N","8","3",9.9
2017-07-03,29,"B","N","8","4",11.6
2017-07-03,29,"B","N","8","5",8.2
2017-07-03,29,"B","N","8","6",4
2017-07-03,29,"B","N","8","7",10.1
2017-07-03,29,"B","N","9","1",9.1
2017-07-03,29,"B","N","9","2",6.8
2017-07-03,29,"B","N","9","3",5
2017-07-03,29,"B","N","9","4",2.7
2017-07-03,29,"B","N","9","5",7.5
2017-07-03,29,"B","N","9","6",3.8
2017-07-03,29,"B","N","9","7",8.5
2017-07-03,29,"B","N","10","1",5.8
2017-07-03,29,"B","N","10","2",6.8
2017-07-03,29,"B","N","10","3",16.6
2017-07-03,29,"B","N","10","4",NA
2017-07-03,29,"B","N","10","5",5.8
2017-07-03,29,"B","N","10","6",6.2
2017-07-03,29,"B","N","10","7",10.6
2017-07-04,30,"A","N","1","1",6
2017-07-04,30,"A","N","1","2",2.9
2017-07-04,30,"A","N","1","3",3
2017-07-04,30,"A","N","1","4",2.4
2017-07-04,30,"A","N","1","5",5.6
2017-07-04,30,"A","N","1","6",5.5
2017-07-04,30,"A","N","1","7",5.4
2017-07-04,30,"A","N","2","1",4.3
2017-07-04,30,"A","N","2","2",7.2
2017-07-04,30,"A","N","2","3",8.5
2017-07-04,30,"A","N","2","4",5.2
2017-07-04,30,"A","N","2","5",6.3
2017-07-04,30,"A","N","2","6",5.1
2017-07-04,30,"A","N","2","7",NA
2017-07-04,30,"A","N","3","1",4.6
2017-07-04,30,"A","N","3","2",5.1
2017-07-04,30,"A","N","3","3",3.7
2017-07-04,30,"A","N","3","4",4.1
2017-07-04,30,"A","N","3","5",5.1
2017-07-04,30,"A","N","3","6",2.9
2017-07-04,30,"A","N","3","7",6.3
2017-07-04,30,"A","N","4","1",2
2017-07-04,30,"A","N","4","2",4.1
2017-07-04,30,"A","N","4","3",5.4
2017-07-04,30,"A","N","4","4",4.1
2017-07-04,30,"A","N","4","5",5.5
2017-07-04,30,"A","N","4","6",3
2017-07-04,30,"A","N","4","7",NA
2017-07-04,30,"A","N","5","1",5.5
2017-07-04,30,"A","N","5","2",4
2017-07-04,30,"A","N","5","3",5.2
2017-07-04,30,"A","N","5","4",5.6
2017-07-04,30,"A","N","5","5",2.8
2017-07-04,30,"A","N","5","6",7.3
2017-07-04,30,"A","N","5","7",3.4
2017-07-04,30,"A","N","6","1",5.7
2017-07-04,30,"A","N","6","2",6.6
2017-07-04,30,"A","N","6","3",3.5
2017-07-04,30,"A","N","6","4",4
2017-07-04,30,"A","N","6","5",7.7
2017-07-04,30,"A","N","6","6",9.1
2017-07-04,30,"A","N","6","7",6.4
2017-07-04,30,"A","N","7","1",4.7
2017-07-04,30,"A","N","7","2",3.4
2017-07-04,30,"A","N","7","3",3.7
2017-07-04,30,"A","N","7","4",2.5
2017-07-04,30,"A","N","7","5",2.6
2017-07-04,30,"A","N","7","6",4.9
2017-07-04,30,"A","N","7","7",3.6
2017-07-04,30,"A","N","8","1",9.5
2017-07-04,30,"A","N","8","2",4.5
2017-07-04,30,"A","N","8","3",2.5
2017-07-04,30,"A","N","8","4",6.7
2017-07-04,30,"A","N","8","5",6.1
2017-07-04,30,"A","N","8","6",3.4
2017-07-04,30,"A","N","8","7",4.3
2017-07-04,30,"A","N","9","1",7.5
2017-07-04,30,"A","N","9","2",6.5
2017-07-04,30,"A","N","9","3",5.4
2017-07-04,30,"A","N","9","4",6.6
2017-07-04,30,"A","N","9","5",4.3
2017-07-04,30,"A","N","9","6",5.7
2017-07-04,30,"A","N","9","7",7
2017-07-04,30,"A","N","10","1",8.5
2017-07-04,30,"A","N","10","2",3.5
2017-07-04,30,"A","N","10","3",5.7
2017-07-04,30,"A","N","10","4",9.2
2017-07-04,30,"A","N","10","5",7
2017-07-04,30,"A","N","10","6",8.6
2017-07-04,30,"A","N","10","7",6.1
2017-07-04,30,"B","N","1","1",8.8
2017-07-04,30,"B","N","1","2",7.8
2017-07-04,30,"B","N","1","3",10.7
2017-07-04,30,"B","N","1","4",13.9
2017-07-04,30,"B","N","1","5",4.6
2017-07-04,30,"B","N","1","6",15
2017-07-04,30,"B","N","1","7",13.2
2017-07-04,30,"B","N","2","1",8.5
2017-07-04,30,"B","N","2","2",16.1
2017-07-04,30,"B","N","2","3",3.2
2017-07-04,30,"B","N","2","4",7.9
2017-07-04,30,"B","N","2","5",11.4
2017-07-04,30,"B","N","2","6",14.6
2017-07-04,30,"B","N","2","7",12.6
2017-07-04,30,"B","N","3","1",7
2017-07-04,30,"B","N","3","2",7.1
2017-07-04,30,"B","N","3","3",8.5
2017-07-04,30,"B","N","3","4",1.8
2017-07-04,30,"B","N","3","5",12
2017-07-04,30,"B","N","3","6",5.1
2017-07-04,30,"B","N","3","7",11.5
2017-07-04,30,"B","N","4","1",7.1
2017-07-04,30,"B","N","4","2",11.9
2017-07-04,30,"B","N","4","3",9.2
2017-07-04,30,"B","N","4","4",5.9
2017-07-04,30,"B","N","4","5",6.4
2017-07-04,30,"B","N","4","6",12
2017-07-04,30,"B","N","4","7",16.5
2017-07-04,30,"B","N","5","1",5.1
2017-07-04,30,"B","N","5","2",8.8
2017-07-04,30,"B","N","5","3",8.3
2017-07-04,30,"B","N","5","4",13
2017-07-04,30,"B","N","5","5",6
2017-07-04,30,"B","N","5","6",8.2
2017-07-04,30,"B","N","5","7",1.7
2017-07-04,30,"B","N","6","1",10.2
2017-07-04,30,"B","N","6","2",13.5
2017-07-04,30,"B","N","6","3",13.7
2017-07-04,30,"B","N","6","4",6
2017-07-04,30,"B","N","6","5",7
2017-07-04,30,"B","N","6","6",10.1
2017-07-04,30,"B","N","6","7",1.4
2017-07-04,30,"B","N","7","1",6
2017-07-04,30,"B","N","7","2",4.3
2017-07-04,30,"B","N","7","3",5.8
2017-07-04,30,"B","N","7","4",NA
2017-07-04,30,"B","N","7","5",2.5
2017-07-04,30,"B","N","7","6",4.9
2017-07-04,30,"B","N","7","7",6
2017-07-04,30,"B","N","8","1",12.5
2017-07-04,30,"B","N","8","2",13.7
2017-07-04,30,"B","N","8","3",10
2017-07-04,30,"B","N","8","4",11.8
2017-07-04,30,"B","N","8","5",8
2017-07-04,30,"B","N","8","6",3.5
2017-07-04,30,"B","N","8","7",10.3
2017-07-04,30,"B","N","9","1",9.4
2017-07-04,30,"B","N","9","2",6.9
2017-07-04,30,"B","N","9","3",5.1
2017-07-04,30,"B","N","9","4",2.8
2017-07-04,30,"B","N","9","5",8
2017-07-04,30,"B","N","9","6",3.6
2017-07-04,30,"B","N","9","7",9
2017-07-04,30,"B","N","10","1",5.6
2017-07-04,30,"B","N","10","2",7.1
2017-07-04,30,"B","N","10","3",2
2017-07-04,30,"B","N","10","4",NA
2017-07-04,30,"B","N","10","5",5.5
2017-07-04,30,"B","N","10","6",6.4
2017-07-04,30,"B","N","10","7",11.2
2017-07-05,31,"A","N","1","1",6.5
2017-07-05,31,"A","N","1","2",3.1
2017-07-05,31,"A","N","1","3",3
2017-07-05,31,"A","N","1","4",2.9
2017-07-05,31,"A","N","1","5",6.5
2017-07-05,31,"A","N","1","6",5.9
2017-07-05,31,"A","N","1","7",5.5
2017-07-05,31,"A","N","2","1",4.5
2017-07-05,31,"A","N","2","2",8
2017-07-05,31,"A","N","2","3",9.9
2017-07-05,31,"A","N","2","4",5.1
2017-07-05,31,"A","N","2","5",7
2017-07-05,31,"A","N","2","6",5.8
2017-07-05,31,"A","N","2","7",NA
2017-07-05,31,"A","N","3","1",5.2
2017-07-05,31,"A","N","3","2",4.9
2017-07-05,31,"A","N","3","3",4.2
2017-07-05,31,"A","N","3","4",5
2017-07-05,31,"A","N","3","5",5.5
2017-07-05,31,"A","N","3","6",3.3
2017-07-05,31,"A","N","3","7",7
2017-07-05,31,"A","N","4","1",2.3
2017-07-05,31,"A","N","4","2",4.7
2017-07-05,31,"A","N","4","3",5.7
2017-07-05,31,"A","N","4","4",4.6
2017-07-05,31,"A","N","4","5",6
2017-07-05,31,"A","N","4","6",3.5
2017-07-05,31,"A","N","4","7",NA
2017-07-05,31,"A","N","5","1",6
2017-07-05,31,"A","N","5","2",4.5
2017-07-05,31,"A","N","5","3",5.8
2017-07-05,31,"A","N","5","4",6.3
2017-07-05,31,"A","N","5","5",3.2
2017-07-05,31,"A","N","5","6",8.4
2017-07-05,31,"A","N","5","7",3.9
2017-07-05,31,"A","N","6","1",6.5
2017-07-05,31,"A","N","6","2",6.8
2017-07-05,31,"A","N","6","3",3.8
2017-07-05,31,"A","N","6","4",5.2
2017-07-05,31,"A","N","6","5",8.8
2017-07-05,31,"A","N","6","6",10
2017-07-05,31,"A","N","6","7",6.7
2017-07-05,31,"A","N","7","1",4.9
2017-07-05,31,"A","N","7","2",3.9
2017-07-05,31,"A","N","7","3",4.2
2017-07-05,31,"A","N","7","4",2.5
2017-07-05,31,"A","N","7","5",3.6
2017-07-05,31,"A","N","7","6",4.9
2017-07-05,31,"A","N","7","7",3.7
2017-07-05,31,"A","N","8","1",10.4
2017-07-05,31,"A","N","8","2",5.4
2017-07-05,31,"A","N","8","3",2.8
2017-07-05,31,"A","N","8","4",7.4
2017-07-05,31,"A","N","8","5",6.1
2017-07-05,31,"A","N","8","6",4.2
2017-07-05,31,"A","N","8","7",4.9
2017-07-05,31,"A","N","9","1",8.4
2017-07-05,31,"A","N","9","2",7.1
2017-07-05,31,"A","N","9","3",6
2017-07-05,31,"A","N","9","4",7.1
2017-07-05,31,"A","N","9","5",5
2017-07-05,31,"A","N","9","6",6.2
2017-07-05,31,"A","N","9","7",7.3
2017-07-05,31,"A","N","10","1",9.3
2017-07-05,31,"A","N","10","2",4
2017-07-05,31,"A","N","10","3",6.6
2017-07-05,31,"A","N","10","4",10.1
2017-07-05,31,"A","N","10","5",7.2
2017-07-05,31,"A","N","10","6",9.6
2017-07-05,31,"A","N","10","7",7
2017-07-05,31,"B","N","1","1",9.1
2017-07-05,31,"B","N","1","2",7.8
2017-07-05,31,"B","N","1","3",11.4
2017-07-05,31,"B","N","1","4",13.8
2017-07-05,31,"B","N","1","5",4.6
2017-07-05,31,"B","N","1","6",15
2017-07-05,31,"B","N","1","7",13.7
2017-07-05,31,"B","N","2","1",9
2017-07-05,31,"B","N","2","2",17
2017-07-05,31,"B","N","2","3",3.4
2017-07-05,31,"B","N","2","4",8.6
2017-07-05,31,"B","N","2","5",11.4
2017-07-05,31,"B","N","2","6",15.3
2017-07-05,31,"B","N","2","7",13
2017-07-05,31,"B","N","3","1",7.5
2017-07-05,31,"B","N","3","2",7.1
2017-07-05,31,"B","N","3","3",8.7
2017-07-05,31,"B","N","3","4",1.6
2017-07-05,31,"B","N","3","5",11.9
2017-07-05,31,"B","N","3","6",5.6
2017-07-05,31,"B","N","3","7",12
2017-07-05,31,"B","N","4","1",11
2017-07-05,31,"B","N","4","2",14.3
2017-07-05,31,"B","N","4","3",9.4
2017-07-05,31,"B","N","4","4",6.1
2017-07-05,31,"B","N","4","5",6.8
2017-07-05,31,"B","N","4","6",12.8
2017-07-05,31,"B","N","4","7",17.3
2017-07-05,31,"B","N","5","1",5.3
2017-07-05,31,"B","N","5","2",8.7
2017-07-05,31,"B","N","5","3",5.8
2017-07-05,31,"B","N","5","4",13.4
2017-07-05,31,"B","N","5","5",6
2017-07-05,31,"B","N","5","6",8.5
2017-07-05,31,"B","N","5","7",1.6
2017-07-05,31,"B","N","6","1",10.4
2017-07-05,31,"B","N","6","2",13.5
2017-07-05,31,"B","N","6","3",14.4
2017-07-05,31,"B","N","6","4",6.3
2017-07-05,31,"B","N","6","5",7
2017-07-05,31,"B","N","6","6",10
2017-07-05,31,"B","N","6","7",1.4
2017-07-05,31,"B","N","7","1",5.9
2017-07-05,31,"B","N","7","2",4.2
2017-07-05,31,"B","N","7","3",6.1
2017-07-05,31,"B","N","7","4",NA
2017-07-05,31,"B","N","7","5",2.5
2017-07-05,31,"B","N","7","6",4.8
2017-07-05,31,"B","N","7","7",5.7
2017-07-05,31,"B","N","8","1",12.8
2017-07-05,31,"B","N","8","2",14.6
2017-07-05,31,"B","N","8","3",10.5
2017-07-05,31,"B","N","8","4",12.1
2017-07-05,31,"B","N","8","5",8.5
2017-07-05,31,"B","N","8","6",3.2
2017-07-05,31,"B","N","8","7",10.4
2017-07-05,31,"B","N","9","1",9.5
2017-07-05,31,"B","N","9","2",6.9
2017-07-05,31,"B","N","9","3",5.3
2017-07-05,31,"B","N","9","4",2.6
2017-07-05,31,"B","N","9","5",8.2
2017-07-05,31,"B","N","9","6",3.6
2017-07-05,31,"B","N","9","7",9
2017-07-05,31,"B","N","10","1",5.7
2017-07-05,31,"B","N","10","2",7.2
2017-07-05,31,"B","N","10","3",17.3
2017-07-05,31,"B","N","10","4",NA
2017-07-05,31,"B","N","10","5",5.8
2017-07-05,31,"B","N","10","6",6.7
2017-07-05,31,"B","N","10","7",11.5
2017-07-06,32,"A","N","1","1",6.5
2017-07-06,32,"A","N","1","2",3.5
2017-07-06,32,"A","N","1","3",3.4
2017-07-06,32,"A","N","1","4",3.4
2017-07-06,32,"A","N","1","5",7.2
2017-07-06,32,"A","N","1","6",6.7
2017-07-06,32,"A","N","1","7",6
2017-07-06,32,"A","N","2","1",4.6
2017-07-06,32,"A","N","2","2",8
2017-07-06,32,"A","N","2","3",10.4
2017-07-06,32,"A","N","2","4",5.5
2017-07-06,32,"A","N","2","5",7.9
2017-07-06,32,"A","N","2","6",6.9
2017-07-06,32,"A","N","2","7",NA
2017-07-06,32,"A","N","3","1",6
2017-07-06,32,"A","N","3","2",5.8
2017-07-06,32,"A","N","3","3",4.6
2017-07-06,32,"A","N","3","4",5.4
2017-07-06,32,"A","N","3","5",6.4
2017-07-06,32,"A","N","3","6",4
2017-07-06,32,"A","N","3","7",7.8
2017-07-06,32,"A","N","4","1",2.6
2017-07-06,32,"A","N","4","2",5.4
2017-07-06,32,"A","N","4","3",6.3
2017-07-06,32,"A","N","4","4",5.5
2017-07-06,32,"A","N","4","5",6.2
2017-07-06,32,"A","N","4","6",3.8
2017-07-06,32,"A","N","4","7",NA
2017-07-06,32,"A","N","5","1",6.4
2017-07-06,32,"A","N","5","2",4.8
2017-07-06,32,"A","N","5","3",6.5
2017-07-06,32,"A","N","5","4",6.7
2017-07-06,32,"A","N","5","5",3.8
2017-07-06,32,"A","N","5","6",9.4
2017-07-06,32,"A","N","5","7",4.7
2017-07-06,32,"A","N","6","1",7.4
2017-07-06,32,"A","N","6","2",6.7
2017-07-06,32,"A","N","6","3",4.1
2017-07-06,32,"A","N","6","4",5.9
2017-07-06,32,"A","N","6","5",9.7
2017-07-06,32,"A","N","6","6",11.2
2017-07-06,32,"A","N","6","7",7.2
2017-07-06,32,"A","N","7","1",6.1
2017-07-06,32,"A","N","7","2",4.1
2017-07-06,32,"A","N","7","3",4.6
2017-07-06,32,"A","N","7","4",2.7
2017-07-06,32,"A","N","7","5",4.7
2017-07-06,32,"A","N","7","6",3.7
2017-07-06,32,"A","N","7","7",4.1
2017-07-06,32,"A","N","8","1",10.8
2017-07-06,32,"A","N","8","2",6
2017-07-06,32,"A","N","8","3",4
2017-07-06,32,"A","N","8","4",7.7
2017-07-06,32,"A","N","8","5",6.5
2017-07-06,32,"A","N","8","6",5.3
2017-07-06,32,"A","N","8","7",5.4
2017-07-06,32,"A","N","9","1",10
2017-07-06,32,"A","N","9","2",8
2017-07-06,32,"A","N","9","3",6.4
2017-07-06,32,"A","N","9","4",7.5
2017-07-06,32,"A","N","9","5",5.5
2017-07-06,32,"A","N","9","6",7.1
2017-07-06,32,"A","N","9","7",7.8
2017-07-06,32,"A","N","10","1",10.3
2017-07-06,32,"A","N","10","2",4.5
2017-07-06,32,"A","N","10","3",7.8
2017-07-06,32,"A","N","10","4",11
2017-07-06,32,"A","N","10","5",7.9
2017-07-06,32,"A","N","10","6",9.9
2017-07-06,32,"A","N","10","7",8.5
2017-07-06,32,"B","N","1","1",9.7
2017-07-06,32,"B","N","1","2",7.8
2017-07-06,32,"B","N","1","3",8.2
2017-07-06,32,"B","N","1","4",14.2
2017-07-06,32,"B","N","1","5",4.3
2017-07-06,32,"B","N","1","6",14.8
2017-07-06,32,"B","N","1","7",13.8
2017-07-06,32,"B","N","2","1",9
2017-07-06,32,"B","N","2","2",17.5
2017-07-06,32,"B","N","2","3",3.2
2017-07-06,32,"B","N","2","4",9.5
2017-07-06,32,"B","N","2","5",11.9
2017-07-06,32,"B","N","2","6",15.1
2017-07-06,32,"B","N","2","7",13.1
2017-07-06,32,"B","N","3","1",7.6
2017-07-06,32,"B","N","3","2",7.6
2017-07-06,32,"B","N","3","3",8.4
2017-07-06,32,"B","N","3","4",1.8
2017-07-06,32,"B","N","3","5",12.3
2017-07-06,32,"B","N","3","6",5.2
2017-07-06,32,"B","N","3","7",12.7
2017-07-06,32,"B","N","4","1",11.5
2017-07-06,32,"B","N","4","2",14.4
2017-07-06,32,"B","N","4","3",9.6
2017-07-06,32,"B","N","4","4",6.4
2017-07-06,32,"B","N","4","5",6.8
2017-07-06,32,"B","N","4","6",13.3
2017-07-06,32,"B","N","4","7",17.7
2017-07-06,32,"B","N","5","1",5.3
2017-07-06,32,"B","N","5","2",9
2017-07-06,32,"B","N","5","3",8.4
2017-07-06,32,"B","N","5","4",14
2017-07-06,32,"B","N","5","5",6.3
2017-07-06,32,"B","N","5","6",9
2017-07-06,32,"B","N","5","7",1.6
2017-07-06,32,"B","N","6","1",10.4
2017-07-06,32,"B","N","6","2",14
2017-07-06,32,"B","N","6","3",15.1
2017-07-06,32,"B","N","6","4",6
2017-07-06,32,"B","N","6","5",7
2017-07-06,32,"B","N","6","6",10.3
2017-07-06,32,"B","N","6","7",1.4
2017-07-06,32,"B","N","7","1",6.5
2017-07-06,32,"B","N","7","2",5.1
2017-07-06,32,"B","N","7","3",5.6
2017-07-06,32,"B","N","7","4",NA
2017-07-06,32,"B","N","7","5",2.6
2017-07-06,32,"B","N","7","6",5.2
2017-07-06,32,"B","N","7","7",6
2017-07-06,32,"B","N","8","1",13.2
2017-07-06,32,"B","N","8","2",15.6
2017-07-06,32,"B","N","8","3",10.8
2017-07-06,32,"B","N","8","4",12
2017-07-06,32,"B","N","8","5",8.4
2017-07-06,32,"B","N","8","6",4.2
2017-07-06,32,"B","N","8","7",10.4
2017-07-06,32,"B","N","9","1",9.6
2017-07-06,32,"B","N","9","2",7
2017-07-06,32,"B","N","9","3",5.3
2017-07-06,32,"B","N","9","4",2.7
2017-07-06,32,"B","N","9","5",8.4
2017-07-06,32,"B","N","9","6",3.7
2017-07-06,32,"B","N","9","7",9.2
2017-07-06,32,"B","N","10","1",6
2017-07-06,32,"B","N","10","2",7.5
2017-07-06,32,"B","N","10","3",18
2017-07-06,32,"B","N","10","4",NA
2017-07-06,32,"B","N","10","5",6.3
2017-07-06,32,"B","N","10","6",6.8
2017-07-06,32,"B","N","10","7",12.1
2017-07-07,33,"A","N","1","1",6.4
2017-07-07,33,"A","N","1","2",3.7
2017-07-07,33,"A","N","1","3",3.7
2017-07-07,33,"A","N","1","4",3.6
2017-07-07,33,"A","N","1","5",8
2017-07-07,33,"A","N","1","6",7.1
2017-07-07,33,"A","N","1","7",6.2
2017-07-07,33,"A","N","2","1",5.2
2017-07-07,33,"A","N","2","2",8
2017-07-07,33,"A","N","2","3",10.7
2017-07-07,33,"A","N","2","4",5.7
2017-07-07,33,"A","N","2","5",8.8
2017-07-07,33,"A","N","2","6",7.3
2017-07-07,33,"A","N","2","7",NA
2017-07-07,33,"A","N","3","1",6.6
2017-07-07,33,"A","N","3","2",6
2017-07-07,33,"A","N","3","3",5
2017-07-07,33,"A","N","3","4",5.8
2017-07-07,33,"A","N","3","5",7.1
2017-07-07,33,"A","N","3","6",4.8
2017-07-07,33,"A","N","3","7",8.6
2017-07-07,33,"A","N","4","1",2.9
2017-07-07,33,"A","N","4","2",5.9
2017-07-07,33,"A","N","4","3",6.5
2017-07-07,33,"A","N","4","4",6.4
2017-07-07,33,"A","N","4","5",6.7
2017-07-07,33,"A","N","4","6",4
2017-07-07,33,"A","N","4","7",NA
2017-07-07,33,"A","N","5","1",7
2017-07-07,33,"A","N","5","2",5.1
2017-07-07,33,"A","N","5","3",6.9
2017-07-07,33,"A","N","5","4",7.3
2017-07-07,33,"A","N","5","5",4.5
2017-07-07,33,"A","N","5","6",10
2017-07-07,33,"A","N","5","7",5.2
2017-07-07,33,"A","N","6","1",8.4
2017-07-07,33,"A","N","6","2",7.3
2017-07-07,33,"A","N","6","3",5
2017-07-07,33,"A","N","6","4",7
2017-07-07,33,"A","N","6","5",11.4
2017-07-07,33,"A","N","6","6",12.4
2017-07-07,33,"A","N","6","7",7.5
2017-07-07,33,"A","N","7","1",6.5
2017-07-07,33,"A","N","7","2",4.6
2017-07-07,33,"A","N","7","3",5.6
2017-07-07,33,"A","N","7","4",2.8
2017-07-07,33,"A","N","7","5",5.4
2017-07-07,33,"A","N","7","6",4
2017-07-07,33,"A","N","7","7",4.4
2017-07-07,33,"A","N","8","1",10.9
2017-07-07,33,"A","N","8","2",6.5
2017-07-07,33,"A","N","8","3",4.7
2017-07-07,33,"A","N","8","4",8
2017-07-07,33,"A","N","8","5",6.9
2017-07-07,33,"A","N","8","6",9.1
2017-07-07,33,"A","N","8","7",5.7
2017-07-07,33,"A","N","9","1",10.7
2017-07-07,33,"A","N","9","2",8.5
2017-07-07,33,"A","N","9","3",7
2017-07-07,33,"A","N","9","4",8.1
2017-07-07,33,"A","N","9","5",5.6
2017-07-07,33,"A","N","9","6",7.7
2017-07-07,33,"A","N","9","7",8.4
2017-07-07,33,"A","N","10","1",10.6
2017-07-07,33,"A","N","10","2",4.7
2017-07-07,33,"A","N","10","3",8.6
2017-07-07,33,"A","N","10","4",11.8
2017-07-07,33,"A","N","10","5",8.4
2017-07-07,33,"A","N","10","6",10.5
2017-07-07,33,"A","N","10","7",9.6
2017-07-07,33,"B","N","1","1",10
2017-07-07,33,"B","N","1","2",8
2017-07-07,33,"B","N","1","3",8.2
2017-07-07,33,"B","N","1","4",14.2
2017-07-07,33,"B","N","1","5",4.4
2017-07-07,33,"B","N","1","6",14.9
2017-07-07,33,"B","N","1","7",14
2017-07-07,33,"B","N","2","1",9.8
2017-07-07,33,"B","N","2","2",18
2017-07-07,33,"B","N","2","3",3.1
2017-07-07,33,"B","N","2","4",9.9
2017-07-07,33,"B","N","2","5",13.7
2017-07-07,33,"B","N","2","6",15.4
2017-07-07,33,"B","N","2","7",13.5
2017-07-07,33,"B","N","3","1",8
2017-07-07,33,"B","N","3","2",7.5
2017-07-07,33,"B","N","3","3",9.1
2017-07-07,33,"B","N","3","4",1.6
2017-07-07,33,"B","N","3","5",12.5
2017-07-07,33,"B","N","3","6",5.5
2017-07-07,33,"B","N","3","7",13
2017-07-07,33,"B","N","4","1",11.7
2017-07-07,33,"B","N","4","2",15
2017-07-07,33,"B","N","4","3",9.9
2017-07-07,33,"B","N","4","4",6.6
2017-07-07,33,"B","N","4","5",6.9
2017-07-07,33,"B","N","4","6",13.7
2017-07-07,33,"B","N","4","7",18.1
2017-07-07,33,"B","N","5","1",5.4
2017-07-07,33,"B","N","5","2",9.1
2017-07-07,33,"B","N","5","3",8.7
2017-07-07,33,"B","N","5","4",14.6
2017-07-07,33,"B","N","5","5",6.3
2017-07-07,33,"B","N","5","6",9.4
2017-07-07,33,"B","N","5","7",1.6
2017-07-07,33,"B","N","6","1",11
2017-07-07,33,"B","N","6","2",13.7
2017-07-07,33,"B","N","6","3",14.8
2017-07-07,33,"B","N","6","4",6.5
2017-07-07,33,"B","N","6","5",7
2017-07-07,33,"B","N","6","6",10.5
2017-07-07,33,"B","N","6","7",1.3
2017-07-07,33,"B","N","7","1",8.1
2017-07-07,33,"B","N","7","2",4.3
2017-07-07,33,"B","N","7","3",5.5
2017-07-07,33,"B","N","7","4",NA
2017-07-07,33,"B","N","7","5",2.4
2017-07-07,33,"B","N","7","6",4.9
2017-07-07,33,"B","N","7","7",5.4
2017-07-07,33,"B","N","8","1",13.7
2017-07-07,33,"B","N","8","2",16.8
2017-07-07,33,"B","N","8","3",10.8
2017-07-07,33,"B","N","8","4",12
2017-07-07,33,"B","N","8","5",9.2
2017-07-07,33,"B","N","8","6",3.8
2017-07-07,33,"B","N","8","7",10.5
2017-07-07,33,"B","N","9","1",9.6
2017-07-07,33,"B","N","9","2",6.9
2017-07-07,33,"B","N","9","3",5.4
2017-07-07,33,"B","N","9","4",2.6
2017-07-07,33,"B","N","9","5",8.6
2017-07-07,33,"B","N","9","6",3.9
2017-07-07,33,"B","N","9","7",9.4
2017-07-07,33,"B","N","10","1",5.8
2017-07-07,33,"B","N","10","2",7.9
2017-07-07,33,"B","N","10","3",18.3
2017-07-07,33,"B","N","10","4",NA
